"","overall_rating","age","height_cm","weight_kgs","potential","value_euro","wage_euro","preferred_foot","ir1","ir2","ir3","ir4","ir5","weak_foot_1","weak_foot_2","weak_foot_3","weak_foot_4","weak_foot_5","skills_2","skills_3","skills_4","skills_5","work_rate_LL","work_rate_LM","work_rate_LH","work_rate_ML","work_rate_MM","work_rate_MH","work_rate_HL","work_rate_HM","work_rate_HH","release_clause_euro","club_rating","club_jersey_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","freekick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","marking","standing_tackle","sliding_tackle"
"long_shots",0.511091793048947,0.28359067748251,-0.16242829260645,-0.0985894297619841,0.28278946022657,0.313758589066304,0.282312767197891,-0.0181195690220491,-0.278169656918485,0.220059971404645,0.14391706634981,0.0788719711433776,0.0402419499565682,-0.00516254927417519,-0.198885405335783,-0.0525097072691746,0.252119475004779,0.0755902464579428,-0.58342592054614,0.447557474732153,0.282256794255548,0.0812410564038154,0.132729053004299,0.131483754811263,0.177310528470049,-0.128473463371363,0.0180776545882222,-0.168763287722795,-0.088196242741342,0.132792963471491,-0.163433180009514,0.304605456207599,0.273794200856487,-0.0489744976898441,0.555246037684047,0.804696962227079,0.035481834181855,0.585089715244856,0.788747451100577,0.726037943560223,0.733667606133821,0.701450570892588,0.472931988785773,0.72873598679389,0.305175853802582,0.267402976943386,0.472193229978853,0.489280237264755,0.314893624064159,0.826570834055397,-0.0163878907742736,0.262647142978415,-0.0415079939092779,1,0.0248384315745367,-0.193092437810353,0.75936061349255,0.749324900716229,0.692642824099397,0.543468651151466,-0.224680135608444,-0.268934639167456,-0.300795693226689
"aggression",0.455345294189505,0.399990497368531,0.149561862788347,0.319806614721924,0.150991982963973,0.186410022119177,0.202988873269536,0.0157005710585809,-0.227279280646539,0.197033848191603,0.0954353988618011,0.0433055134518575,0.00982212570170684,0.00851101845815142,0.029766450149029,-0.0252204947846542,0.010024045930859,-0.0286237636013563,0.0616046380858867,-0.0520750569568421,-0.0211794557389719,-0.00266720048632014,0.145849247033469,-0.113789044128426,-0.0291963264467124,0.106434224159397,-0.00833357874008315,0.0709576732038543,0.245075629308024,-0.157890235263963,-0.136095580346816,0.18122166869087,0.225579290515884,-0.171771429335592,0.108110480342416,-0.191521612710713,0.468542496678523,0.309228613368335,-0.0617566990043279,-0.0499718721627064,0.0372793518803461,0.07542679039071,0.35165076561004,0.129588086779289,-0.232506146681111,-0.188229555926059,-0.166565076235229,0.447529567723066,-0.206292126147789,0.150727765612941,0.323271672518944,0.391830885009106,0.521720211457839,0.0248384315745367,1,0.656885657080013,-0.0680749032011923,0.069001058757141,-0.0854073464914629,0.380588132997954,0.592477117862151,0.62839059689401,0.603260738346317
"interceptions",0.331697163857187,0.280965764891009,0.0958531148671695,0.178482131868963,0.123804257948669,0.125928566377799,0.147837870344727,-0.0528661123609995,-0.151392766675725,0.130380541689122,0.067937247531327,0.0311432253639046,-0.0198016176364267,0.00871611747690941,0.0790395717884305,-0.00422683389902591,-0.070626349582061,-0.0230598499186436,0.164661147943579,-0.122587209952313,-0.0860577865468241,-0.028649539961765,0.0839796055155163,-0.190559770926969,-0.0903171196322948,0.140663679387709,-0.0305778729749516,0.125774410881335,0.256949102580721,-0.245224896964175,-0.0228910114846639,0.124741846182656,0.20363946568097,-0.172741452762172,0.128048055087167,-0.48713053192502,0.292940723216531,0.284892971894795,-0.335391864624733,-0.184554184997993,-0.0690070504762755,0.000514727737602154,0.424331634014599,0.0022168965053906,-0.276179138397006,-0.261699286468024,-0.221680281297603,0.341312360316154,-0.170767414419597,-0.126835396093175,0.219864592480508,0.357549691423207,0.35035811869252,-0.193092437810353,0.656885657080013,1,-0.309768005131598,-0.039815508215557,-0.33859662650553,0.243162406824587,0.86223742295247,0.927654424626412,0.909926653931706
"positioning",0.444550874748723,0.191285406752515,-0.217805300331229,-0.191171724645862,0.273562158511244,0.305457273097477,0.268049911699716,-0.0300089936294025,-0.24740933622427,0.187802574622545,0.140211590762144,0.0758407583703876,0.043652462521076,-0.0100966400811971,-0.184636144441995,-0.0530756966216173,0.240665217507166,0.0693815375788009,-0.612735230486441,0.475450739701704,0.286557193977479,0.0794835287904984,0.159149216314365,0.153449814572009,0.254790025014478,-0.182856146985558,0.0137907206921905,-0.229389265181533,-0.155133994240544,0.149807637244059,-0.173284336450088,0.29750699645472,0.253239844653778,-0.0123439415659613,0.59386640625373,0.819196941467167,-0.0239060035239208,0.510367083569924,0.74763374401105,0.794780239850652,0.680591039912205,0.567088927469703,0.33531034131115,0.725288779018913,0.451394881954167,0.41274678908974,0.55967502172991,0.45998553297706,0.388583610690828,0.653988906611006,-0.0311634286427439,0.272597907076697,-0.133773661295384,0.75936061349255,-0.0680749032011923,-0.309768005131598,1,0.736025893000372,0.652689943519085,0.476410511409901,-0.339675637124957,-0.381108266554951,-0.403347175870035
"vision",0.534078753846652,0.244220605948082,-0.20525193376448,-0.1978657180208,0.349447266524113,0.356934493716075,0.318603690054558,-0.0230627774070526,-0.306247156014974,0.232413693469505,0.172775286030289,0.100353909102198,0.041076650726985,-0.0122495019034869,-0.205373644033865,-0.0436125736511801,0.249879310003066,0.0705291329174079,-0.604689426832457,0.450104870518244,0.318719943891864,0.0947736151423629,0.15147626815931,0.0888594328944721,0.159086769405992,-0.132340339819043,0.0102753936644454,-0.168286174826891,-0.0619817366323431,0.0887848977096616,-0.134561656610892,0.348592921009085,0.313929620697348,-0.0688456776307252,0.64834607287377,0.662841060453232,-0.0693903441329114,0.728255429663201,0.66387761421705,0.764036493762166,0.733715454623222,0.684968338917294,0.656382712599982,0.782591269304841,0.309388779100441,0.257708252499607,0.517470813491878,0.533740334058608,0.391123323189806,0.649065720642315,-0.0652887040165632,0.299423356960312,-0.127511168497799,0.749324900716229,0.069001058757141,-0.039815508215557,0.736025893000372,1,0.573214915193268,0.60150175415425,-0.080393539565838,-0.107889295480328,-0.139738411811364
"penalties",0.400244327806284,0.260126675918562,-0.112655321941023,-0.0557351059868095,0.228063011608569,0.268038029115624,0.252219284085388,0.00932842549272287,-0.281058189377233,0.212973458865053,0.1577988334423,0.0934903556876149,0.0438023054198908,-0.00290346030260239,-0.171301168806575,-0.04780843858517,0.222945317930272,0.0570325937505649,-0.471658260561425,0.350672694464883,0.2487705900315,0.0767538519692271,0.0791200612691928,0.163353208679382,0.132661589178008,-0.107715136402412,0.0205392610460768,-0.137025555555911,-0.122830288434678,0.171884306326156,-0.130699595158622,0.258994729630918,0.240703935798778,-0.0153887027995701,0.378857417956139,0.746441688032768,0.114691133044012,0.393198000992712,0.73476465628933,0.566326245503977,0.59648079238642,0.594803918314527,0.24865692741126,0.564165239272283,0.211053226323168,0.18224702041118,0.335188925565248,0.378557470099103,0.225763411436891,0.6547082108374,-0.0277056988724079,0.0900333909491086,-0.0390327929500265,0.692642824099397,-0.0854073464914629,-0.33859662650553,0.652689943519085,0.573214915193268,1,0.445800524958223,-0.348387415129195,-0.400318412809803,-0.424929741926921
"composure",0.81064170495253,0.476690193430667,0.0203564862039272,0.117874349237296,0.466450111150176,0.476714954103481,0.446216495269078,-0.00974359741035465,-0.439065481285673,0.337020595754011,0.246665604383703,0.129391209806715,0.0549973429586182,-0.000508634278008343,-0.132916698210708,-0.0746230206711194,0.213789090876993,0.0685330123464334,-0.454964597235238,0.302237664472781,0.30859103304845,0.101218253768663,0.142205120033114,0.0570199505340459,0.105493303763984,0.00500408937619544,0.00792761581969676,-0.04443664066898,0.0599535659892202,0.034327889326093,-0.212869063353681,0.465223623103213,0.468610557841879,-0.17470546943992,0.476364803963372,0.422922791813524,0.35227070478776,0.685038667402475,0.50850217496143,0.517767843790603,0.546570176673435,0.503390835510632,0.590012702260715,0.689959630080983,0.0871113777545087,0.0911280389699503,0.259412131391283,0.748246780019577,0.119390447585385,0.577229948699537,0.160267823856818,0.371240343930408,0.262884553442155,0.543468651151466,0.380588132997954,0.243162406824587,0.476410511409901,0.60150175415425,0.445800524958223,1,0.211453337812496,0.174072044117787,0.135891807126557
"marking",0.309211215539109,0.237933920802491,0.111438642236615,0.187323260941292,0.14047418601235,0.124626095987953,0.142369392778771,-0.0509753177087082,-0.144027035016808,0.122893221661242,0.0660496712310102,0.0307941258060227,-0.016212903379652,0.0151486042017681,0.0832044588152508,0.00218650634209625,-0.0834461426791396,-0.0253536235440883,0.183035965521701,-0.136330750570724,-0.0957585734575644,-0.0308949791297304,0.0718080995881669,-0.191398945852744,-0.0876105051714214,0.140399236424646,-0.0331824118434025,0.125701984150602,0.248408971102059,-0.248665961936326,-0.0117613220642104,0.123548198205498,0.202565973067308,-0.165331352948869,0.095232957018234,-0.496398536992147,0.278595160571422,0.250220069578637,-0.354880430795931,-0.206183862570351,-0.102320439993173,-0.0420820905435515,0.377520493592185,-0.0247339528987291,-0.270954935803227,-0.250581525861514,-0.233981288507708,0.289319554542015,-0.177021277912571,-0.146898230150563,0.205375733745263,0.319788953335689,0.334995898378535,-0.224680135608444,0.592477117862151,0.86223742295247,-0.339675637124957,-0.080393539565838,-0.348387415129195,0.211453337812496,1,0.876126127931239,0.864866182764749
"standing_tackle",0.264042152950881,0.20502251350345,0.112472463954006,0.178619135316375,0.117327458892969,0.0945655957898686,0.118015013883335,-0.0613288348932288,-0.114607122273192,0.101582132875041,0.0477415203733783,0.0196519841480273,-0.0177953750813782,0.016427229484262,0.0963877336389868,0.00351232640736633,-0.0971496312029714,-0.0313536155560968,0.204827066027213,-0.151815562835998,-0.108296832162617,-0.0363032957576423,0.0701240205352846,-0.212186834134255,-0.0952074508134476,0.140950340797107,-0.0246419641332902,0.131632206797085,0.255155351669437,-0.26415844288657,0.00338286667421866,0.0960399896073569,0.189135776336743,-0.148589055136257,0.0876354043474455,-0.552228683002546,0.263010089247224,0.232984807020319,-0.401902715486855,-0.237714051214946,-0.126749273784172,-0.0563650675610707,0.383299027756633,-0.0634270829833259,-0.292371169764696,-0.272922411834168,-0.266220837382045,0.252683558445941,-0.192990954536622,-0.189667973049135,0.187622584467404,0.308089467656298,0.330459113733961,-0.268934639167456,0.62839059689401,0.927654424626412,-0.381108266554951,-0.107889295480328,-0.400318412809803,0.174072044117787,0.876126127931239,1,0.9666578734592
"sliding_tackle",0.225135502337359,0.178264470864823,0.0962534546353634,0.152459849366921,0.100865977413671,0.0709041211911918,0.100041069712814,-0.0752058463099422,-0.0962219637094173,0.0860438773524016,0.039115737782528,0.0167695720891162,-0.0195947846637462,0.0165405452869235,0.102254005321182,0.0118766208914623,-0.1134647293286,-0.0336000623495019,0.224179136499992,-0.161988651765947,-0.126344376913454,-0.0434125782797428,0.0567176017048462,-0.206855979808117,-0.0923025035097554,0.137631215492615,-0.0299146571317924,0.128970136951828,0.248723081293878,-0.262994244007286,0.0111692718199554,0.0730029496836462,0.17710517482759,-0.134533714580957,0.0819024319259796,-0.579174687531014,0.241000117506482,0.200629534886276,-0.430204975993655,-0.252063855472138,-0.146214410817054,-0.0817308317500043,0.359354568310189,-0.092527644900195,-0.274587037780817,-0.255574371461725,-0.262178659310157,0.217192927415328,-0.176163166199797,-0.219658463395566,0.189829924100176,0.286745915524001,0.293058287561271,-0.300795693226689,0.603260738346317,0.909926653931706,-0.403347175870035,-0.139738411811364,-0.424929741926921,0.135891807126557,0.864866182764749,0.9666578734592,1
